text,percent
"Me estoy muriendo por terminar de editar y que me castigan la computadora amonooooos",0
"TRIMARDITO INTERGALACTICO",0.95
"Ingresó a terapia intensiva por coma alcohólico y le salvaron la vida con cinco litros de cerveza",0
"Así es Camarada presidente ... Vamos palante y los esculidos que se queden con las ganas de mamarle el pipi a Trump",0.875
"no queremos el mismo final para ella, compartan ‍️ ",0
" “La amistad es el mejor bálsamo para las heridas que produce en el alma un amor mal correspondido”. (Jane Austen) ",0
"Una compañera de universidad necesita urgente donantes de plaquetas después del lamentablemente fallecimiento de su madre el 8 de enero. Quedaron debiendo 63 donantes y esos serán cobrados, les ruego por favor difundir para todos aquellos que puedan vayan a donar. Dejo la Info",0
"Nos hemos perdido a la mejor Natalia durante más de un mes por culpa del coñazo del perejil, no digo más",0
"Maldito imbecil marico, lo quiero matar a coñazo",1
" Tu lo que eres un mamarracho!!! ",0.875
"las pibas estamos cansadas de salir a la calle con miedo” y un pelotudo respondió “y yo también tengo miedo de salir a la calle y q me roben la billetera”,IGNORANTE,las pibas tienen miedo de no volver con vida a la casa,la plata y las billeteras van y vienen,LAS PIBAS NO MACHITO",0.25
"¿No es un poco estúpido no permitirle a personas participar nunca mas en un sorteo solo por que no le apetecía seguirte? ",0
"Nadie más indeseable y violento que una mujer que OBLIGA a abortar a otra... #MadameDeLasFarc ",0.125
" Bien estúpido el que caiga este tipo de información, se nota clarito la mentira",0.375
" : Piden la paralización del proyecto de macrogranja de Noviercas No solo lo piden los ecologistas23.000 vacas",0
"Pajuo... Y nadie absolutamente nadie se los va a devolver... Héroe de comiquita, sin bolas, payaso y para de contar... De pana que era la propia mamadera de gallo...",0.75
"No sé hace cuantas semanas deje mi cámara analógica para pedir presupuesto y hoy voy a ir a por ella sin el resguardo. Espero que se acuerden de mi con la de carretes que he desgraciado.",0.25
"Si hablaras deslindandote de chavez tal vez te creería, aunque muchos lo hicieron en contra e igual estaban embarrados. Chavez es el culpable de este desastre, fue un resentido títere del otro asesino ladrón de Fidel.",0.125
"¿Soy un idiota? ¡Soy un idiota! ",0.375
"Ya tenemos 10 muertos por hantavirus y 4 por las inundaciones. No tenemos más Ministerio de Salud y el de medio ambiente está a cargo del Rabino Bergman.  Ah! y el Presidente está de vacaciones desde el 23 de... ",0
"Para solucionar la crisis, Maduro lanza la misión ""Venezuela bella"", para pintar las paredes de 50 ciudades y sembrar matas.   Cuando tengas hambre, te comes la mata.",0.125
"Es estúpido dar un cargo político por basándose en el genero, si quieren conseguir algo que lo hagan por medio de los conocimientos y experiencias",0.3
"A ver, estaba Francia ardiendo por los cuatro costados. Y sale un pobre desgraciado pegando 4 tiros en un mercado de Navidad y acaba con las protestas. Estaba Macron bajándose los pàntalones y cediendo en todo y PLAS.. se acabó el problema..... A mí todo ésto me huele FATAL",0
"El Vaticano se mantiene en ""neutralidad positiva"" y dice no estar indiferente a situación de Venezuela",0
"Casi mas pierdo hoy a mi amiga que fue a bailar y un HDP la drogó y se la estaba llevando a un telo, estaban en un taxi y ella estando en el estado que estaba relacionó y le dijo al taxi que la queria violar y gracias al taxista se salvo de no ser violada.",0.625
"Ya nos consiguio un frezzer y luis ahora nos falta para llenarlo esta semana vamos a respetar y no vamos hacer nada hasta el lunes x eva espero sepan entender pero el lunes arrancamos con todo falta pollo o carne y verdura nos ayudas ",0
"Sin embargo, el peor error es la impresión de 8.5 millones de copias de un texto que pocos entienden y casi nadie va a leer. El pueblo bueno y (no tan) sabio prefiere otro tipo de literatura. ",0
"En CDMX, integrantes del Sindicato de Bomberos han ordeñado combustible de unidades oficiales para consumo personal y reventa a particulares  ",0.025
"yo voy a enloquecer paso en la computadora con twitter abierto todas las horas que estoy despierto solo por ver algo de Peñarol jajaja",0
"Estupido es lo que un estupido hace",0.75
"ESTA ES LA RESPUESTA DE PIÑERA a los pescadores artesanales de Valdivia Pescadores resultaron heridos por disparos de escopetas disparados por GOPE a quema ropa. (AYER)",0
" Una bastarda lesbiana .satanas en persona.",0.875
"Venga chicas  carajo !!!",0.375
"El maestro actual deberá ser responsable, paciente, con entusiasmo por su trabajo, con interés por seguir ampliando su formación y con una preocupación por motivar a sus alumnos. ¡En la #FundacionAmblema felicitamos a todos los maestros en su día! ",0
"Hoy es seguramente el día más feliz de mi vida. ¡ME HAN ADMITIDO EN LA UNIVERSIDAD DE CAMBRIDGE PARA ESTUDIAR ECONOMÍA!",0
"Lo hicieron para divertirse. Hay mucho malnacido en los cuerpos policiales que debería estar recluido en un psiquiátrico.",0.625
"Nojoda que fastidioso es ese maldito ruido que hacen las hptas palomas ",0.875
"Los cambios de notaLa guitarraSus gestosEllaExpectationsLa risita al finalTODO AQUÍ ES ARTE #LaurenJauregui ",0
"Renca: Hombre se entregó a Carabineros y confesó asesinato de mujer en plena calle",0
"¡Esto es terrible! Sin terremoto y con sensible recuperación del petróleo, Banco Mundial reduce crecimiento de ECUADOR:",0
"Un dictador imbécil que convirtió a Nicaragua en una selva. Secuestran a quién le da su regalada gana y le inventan los delitos que se les da su regalada gana. Delitos que no existen en nuestra legislación. Delitos que ellos acaban de inventar. No existe la justicia en Nicaragua.",0.625
"En un Sevilla Fútbol Club-real de madrid de hace algunos años se produce una falta al borde del área en el minuto 82 y pide la pelota Reyes y pasa esto...",0
"Nace la Misión Venezuela Bella, que llevará el Plan Juntos Todo es Posible que se ha desarrollado en la Gran Caracas a las 50 ciudades priorizadas.",0
"Mi familia entera vino a mi casa y esta depresión me tiene tan cagado que estoy encerrado todo el día en mi cuarto. Si pues, la depresión me vuelve antisocial a la máxima expresión.  Ya quiero que se vayan, odio la bulla que hacen.",0.625
"   Bueno estupido y tú que quieres que el Imbecil de Amlo sea “rey”
esto lo está haciendo pa… ",0.8
"Accesorios de Vanguardia y Tendencia con Respaldo y Garantía. Destaca tu Belleza con Estilo y Excelencia",0
"  Exacto que ""pensamiento ""más mediocre!!",0.375
"Pues ya he montado el Belén que casi se me pasa. No hay burro ni Virgen pero hay una pareja interracial y obrera que son los papás del niño Jesús. Y sale San Lee (por partida doble).  Hugo y yo os deseamos una feliz navidad. ",0
"aL FINAL LO HICE BIEN le gané a una manga de viejxs facebookeros que no saben hacer matemática básica",0
"Empezando un día de trabajo con excelentes precios y promociones para que inicies el año haciendo deporte",0
"Quieres dar lo máximo en tú entrenamiento? Tenemos la solución, directamente de Fábrica, a tú casa, Pimenta Medallita Olímpico en Piragüismo ",0
"El tonto ha cogido la linde y ya no la suelta... ",0.3
"En la cena navideña de mi trabajo nos mi manager nos dio regalos a todas y unas palabras de agradecimiento. Pero en el otro trabajo que estuve el desgraciado ni las gracias nos hubiera dado.",0.625
"Mi papá ni sabe lo que estudio... solo quiere que trabaje en una empresa o comercio exterior y idk",0
"Creer que te están montando cacho, que feo eso! Mayor cantidad de suposiciones. Y un amigo me dice que le dijeron que y que ""amor sin cacho no dura"". Queeeeeee?? No, mijo! Sale!",0.125
"TE QUIERO QUEMAR CON TODO Y CORPOELEC, DESGRACIADO.",0.875
"El deshielo de la modernidad ",0
"Somos una Zapatería con 49 años en el mercado. Estamos contratando: Auxiliar Administrativo en Guadalajara! Únete al equipo Fareli :)  Ubicación de trabajo: Plan de San luis, Chapultepec Country.",0
"   No seas tan mala leche y degenerado",0.625
" El mito de los años caninos: ¿Equivale un año humano a siete de perro? ",0
"Nuevo eclipse total de Luna tendrá lugar el 20 de enero: será el último hasta el 2021 ",0
"has visto q pasa en Ripoll? Puedes preguntar a  la suegra si conoce alguno de los nuevos 29 trabajadores...o quizás alguien de la família trabajó en Casals en los 125 años de historia... ",0.075
"Mi profe de francés ""pero clara, si te presentas sólo al final de mayo tu nota dependerá íntegramente de un examen""  chata llevo haciendo eso toda la vida",0.075
"Hacer enojar a la hermana de Ana es mas divertido que hacerle enojar a Ana",0
"El problema con usted Señor Capriles es que si no es usted el nuevo presidente no se puede, ya despierte!, unase contra Maduro con la oposición y que el más fuerte políticamente lo enfrente, pero deje de querer ser usted a fuerza.",0.25
"Desde la administración municipal se debe fomentar la cultura y el arte como manifestaciones propias que demuestren el calificativo que tenemos y sobretodo se destaque la identidad de nuestro cantón en el mundo.",0
"Sos mongolico o retrasado?",0.875
" :   Y el voleo en el orto te lo damos nosotras a vos, macho. Paja y a dormir!",1
"Es que el trailer me ha cagado 1 poco. ",0.75
" buenas Adri, puedes seguirme? Me gustaría hacerte una propuesta relacionada con fútbol, un saludo!",0
"Pon el vide del congreso . Donde claramente dice que no eres bienvenido dictador . Basura....",0.75
" : ""A un perro no le importa si eres rico o pobre, astuto o torpe, listo o tonto... Dale tu corazón y él te dará el suyo.…",0.05
"y  avanza en el plan de matar la .No en vano es el gran traidor latinoamericano ",0.375
"  No creo mirando lo correcto que esos agentes realizan su trabajo...noooo",0
"Un realísimo JALABOLAS Que hijo de puta más arrastrado . Así robas más ladrón corrupto ",0.925
"Deje ese odio estúpido q' al final no es más q' envidia: la diferencia entre ese ""potentado"" y usted es que el da trabajo y usted da lástima",0
" La periodista deportiva más bella de la televisión ecuatoriana",0
" Es un desgraciado, eso es. Ya no le mandan dinero. Por eso cambia de opinión. Típica actitud comunista",0.75
" Ah perro poeta",0
"Esa mierda no aporta ningún nutriente, solo calorías vacías, investiguen, es un derroche de dinero por la mierda que aporta a la nutrición y la buena salud",0.875
"Joven, tu tesis y tus publicaciones estarán sujetas a ser criticadas siempre por cualquier persona, no solo por tus maestros. Es un principio básico de la ciencia ",0.05
" Muchas gracias por el material, es uno de mis propósitos 2019, leer sobre mi país, historia y no la del colegio ",0.125
"Día del maestro los docentes en protesta. ",0
"Seguir con vida es una estupidez, pero hay que ver hasta donde llega la estupidez humana. Y esto es precisamente lo más estúpido que tiene",0.625
"Falta de respeto y  desprecio de a la ciudad de Sevilla, dual en todo, y en sus costumbres aún más: fútbol y cofradías.  Ganas de provocar a las dos aficiones. Ganas de complicarse la vida.",0
" Qué fea esta chica, ha ganado gracias a Mónica,de no ser así no sería protagonista principal ,sería otra más",0.625
" ¿Tonto o mala persona? Pues una cosa no quita la otra...",0.375
"Como quisiera estar en mi casa! Como me hace falta mi Caracas! Mi gente!  Lo peor es que si regreso mañana mismo, la mayoría ya no está! Se fueron tras una esperanza!  Dios Santísimo permítenos regresar a nuestra tierra, danos la fuerza para hacerla renacer! ",0
"Amigo Contribuyente, atenderemos tu denuncia eficientemente si llamas al 0-8000-SENIAT o nos escribes al correo electrónico",0
"Técnico/a de proyetos cooperación internacional  #empleo #trabajo #Malaga #trabajomalaga",0
" : #MiListaDeRegalosIncluye a las putas madres de todos los que queman cuetes. Me asustan! CABRONES!",0.675
"Amén nojoda! ",0.25
"Una familia que sin duda adoptarian de no ser por la cantidad de tramites y años que conlleva una adopción, ya que lastimosamente en nuestro pais es prácticamente imposible adoptar. Porque para preocuparse por el bebé los provida siempre estan, pero despues cuando crecen???? ",0.125
"el deseo mas arrecho de la nochebuena ",0.55
"Hasta tres años de reclusión podrían enfrentar padres que quieran sacar menores de forma irregular del país  •RNP cuenta con sistema de tecnología de punta que puede validar la autenticidad de los documentos.  LOLI SALAS ",0
"ES UN BEBÉ CHAO #SMTOWNenChile ",0
"- Espere que esta muy amargo
- Pues claro guevon, a usted quien le dijo que esta mierda era dulce?",0.875
"eres una BASURA !!!!!! Solo destilas VENENO y no podria ser diferente, por k al fin de cuentas ESO ERES!!!! Y lo SABES muy bien. Toda una VERGÜENZA para las mujeres!!!!! ",0.95
"Cuatro datos asquerosos que los egiptólogos prefieren callar",0
" Te voy a partir tu pinche madre pendejo.",0.875
"Se me acabo de imaginar estos , si los vídeos de Smeraldo  , los capítulos del webtoon  finalizan el día 11 de Abril del 2019 eso quiere decir que puede ser que por esas fechas sera el comeback de BTS . Big hit tu si eres bueno creando locuras en mi cabeza . ",0.025
"Si yo les digo que me emocioné no me van a creer pero es 100% verdad, creo es la sensación de que después de empujar, empujar y empujar, el carro empieza a salir del barro. ",0
